rat_no,date,trial_no,rat_id,node,time,distance,seconds_ff,speed_ff,island,re-visit,u_turn,cum_distance,cum_seconds,act_stps_2trgt,min_stps_2trgt,nd-visits-day,nd-visits-rat
Rat5,2021-07-11,2,406576,108,00:17:14.200000,0.3,0.72,0.417,Ireland,False,False,22.910000000000025,352.56,3,3,1,18
Rat5,2021-07-11,2,406576,109,00:17:15.120000,0.3,0.92,0.326,Ireland,False,False,23.210000000000026,353.48,2,2,1,19
Rat5,2021-07-11,2,406576,103,00:17:16.040000,0.3,0.92,0.326,Ireland,False,False,23.510000000000026,354.40000000000003,1,1,1,22
Rat5,2021-07-11,2,406576,104,00:17:16.800000,0.3,0.76,0.395,Ireland,False,False,23.810000000000027,355.16,0,0,1,66
Rat5,2021-07-11,3,406576,204,00:17:56.360000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,10,10,1,5
Rat5,2021-07-11,3,406576,203,00:18:02.240000,0.3,5.88,0.051,Japan,False,False,0.3,5.88,9,9,1,24
Rat5,2021-07-11,3,406576,202,00:18:04.240000,0.3,2.0,0.15,Japan,False,False,0.6,7.88,8,8,1,23
Rat5,2021-07-11,3,406576,201,00:18:05.120000,0.3,0.88,0.341,Japan,False,False,0.8999999999999999,8.76,7,7,1,40
Rat5,2021-07-11,3,406576,124,00:18:06.560000,0.6,1.44,0.417,Ireland,False,False,1.5,10.2,6,6,1,35
Rat5,2021-07-11,3,406576,118,00:18:07.320000,0.3,0.76,0.395,Ireland,False,False,1.8,10.959999999999999,5,5,1,35
Rat5,2021-07-11,3,406576,117,00:18:08.200000,0.3,0.88,0.341,Ireland,False,False,2.1,11.84,4,4,1,34
Rat5,2021-07-11,3,406576,110,00:18:09.200000,0.3,1.0,0.3,Ireland,False,False,2.4,12.84,3,3,1,34
Rat5,2021-07-11,3,406576,111,00:18:10.080000,0.3,0.88,0.341,Ireland,False,False,2.6999999999999997,13.72,2,2,1,45
Rat5,2021-07-11,3,406576,105,00:18:10.800000,0.3,0.72,0.417,Ireland,False,False,2.9999999999999996,14.440000000000001,1,1,1,45
Rat5,2021-07-11,3,406576,104,00:18:11.640000,0.3,0.84,0.357,Ireland,False,False,3.2999999999999994,15.280000000000001,0,0,2,67
Rat5,2021-07-11,4,406576,320,00:19:06.080000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,14,14,3,8
Rat5,2021-07-11,4,406576,314,00:19:11.080000,0.3,5.0,0.06,Hawaii,False,False,0.3,5.0,13,13,3,11
Rat5,2021-07-11,4,406576,315,00:19:12.520000,0.3,1.44,0.208,Hawaii,False,False,0.6,6.4399999999999995,12,12,2,12
Rat5,2021-07-11,4,406576,308,00:19:16.520000,0.3,4.0,0.075,Hawaii,False,False,0.8999999999999999,10.44,11,11,2,13
Rat5,2021-07-11,4,406576,307,00:19:17.840000,0.3,1.32,0.227,Hawaii,False,False,1.2,11.76,10,10,2,19
Rat5,2021-07-11,4,406576,301,00:19:18.840000,0.3,1.0,0.3,Hawaii,False,False,1.5,12.76,9,9,2,21
Rat5,2021-07-11,4,406576,302,00:19:19.760000,0.3,0.92,0.326,Hawaii,False,False,1.8,13.68,8,8,2,35
Rat5,2021-07-11,4,406576,121,00:19:23,1.72,3.24,0.531,Ireland,False,False,3.52,16.92,7,7,2,33
Rat5,2021-07-11,4,406576,120,00:19:24.920000,0.3,1.92,0.156,Ireland,False,False,3.82,18.840000000000003,6,6,2,22
Rat5,2021-07-11,4,406576,114,00:19:25.600000,0.3,0.68,0.441,Ireland,False,False,4.12,19.520000000000003,5,5,2,22
Rat5,2021-07-11,4,406576,115,00:19:26.560000,0.3,0.96,0.312,Ireland,False,False,4.42,20.480000000000004,4,4,2,19
Rat5,2021-07-11,4,406576,108,00:19:27.440000,0.3,0.88,0.341,Ireland,False,False,4.72,21.360000000000003,3,3,2,19
Rat5,2021-07-11,4,406576,109,00:19:28.320000,0.3,0.88,0.341,Ireland,False,False,5.02,22.240000000000002,2,2,2,20
Rat5,2021-07-11,4,406576,103,00:19:29,0.3,0.68,0.441,Ireland,False,False,5.319999999999999,22.92,1,1,2,23
Rat5,2021-07-11,4,406576,104,00:19:29.840000,0.3,0.84,0.357,Ireland,False,False,5.619999999999999,23.76,0,0,3,68
Rat5,2021-07-11,5,406576,407,00:20:12.880000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,18,16,3,17
Rat5,2021-07-11,5,406576,401,00:20:27.640000,0.3,14.76,0.02,Easter I.,False,False,0.3,14.76,17,15,3,18
Rat5,2021-07-11,5,406576,324,00:20:32.800000,0.6,5.16,0.116,Hawaii,False,False,0.8999999999999999,19.92,16,14,3,20
Rat5,2021-07-11,5,406576,323,00:20:36.880000,0.3,4.08,0.074,Hawaii,False,False,1.2,24.0,15,15,3,9
Rat5,2021-07-11,5,406576,322,00:20:37.600000,0.3,0.72,0.417,Hawaii,False,False,1.5,24.72,14,14,3,11
Rat5,2021-07-11,5,406576,316,00:20:40.720000,0.3,3.12,0.096,Hawaii,False,False,1.8,27.84,13,13,1,10
Rat5,2021-07-11,5,406576,315,00:20:44.800000,0.3,4.08,0.074,Hawaii,False,False,2.1,31.92,12,12,3,13
Rat5,2021-07-11,5,406576,308,00:20:45.720000,0.3,0.92,0.326,Hawaii,False,False,2.4,32.84,11,11,3,14
Rat5,2021-07-11,5,406576,307,00:20:46.400000,0.3,0.68,0.441,Hawaii,False,False,2.6999999999999997,33.52,10,10,3,20
Rat5,2021-07-11,5,406576,301,00:20:47.280000,0.3,0.88,0.341,Hawaii,False,False,2.9999999999999996,34.400000000000006,9,9,3,22
Rat5,2021-07-11,5,406576,302,00:20:48,0.3,0.72,0.417,Hawaii,False,False,3.2999999999999994,35.120000000000005,8,8,3,36
Rat5,2021-07-11,5,406576,121,00:20:50.600000,1.72,2.6,0.662,Ireland,False,False,5.02,37.720000000000006,7,7,3,34
Rat5,2021-07-11,5,406576,122,00:20:51.960000,0.3,1.36,0.221,Ireland,False,False,5.319999999999999,39.080000000000005,6,6,1,12
Rat5,2021-07-11,5,406576,116,00:20:52.800000,0.3,0.84,0.357,Ireland,False,False,5.619999999999999,39.92000000000001,5,5,1,12
Rat5,2021-07-11,5,406576,117,00:20:53.800000,0.3,1.0,0.3,Ireland,False,False,5.919999999999999,40.92000000000001,4,4,2,35
Rat5,2021-07-11,5,406576,110,00:20:54.600000,0.3,0.8,0.375,Ireland,False,False,6.219999999999999,41.720000000000006,3,3,2,35
Rat5,2021-07-11,5,406576,111,00:20:55.440000,0.3,0.84,0.357,Ireland,False,False,6.519999999999999,42.56000000000001,2,2,2,46
Rat5,2021-07-11,5,406576,105,00:20:56.120000,0.3,0.68,0.441,Ireland,False,False,6.8199999999999985,43.24000000000001,1,1,2,46
Rat5,2021-07-11,5,406576,104,00:20:57,0.3,0.88,0.341,Ireland,False,False,7.119999999999998,44.12000000000001,0,0,4,69
Rat5,2021-07-11,6,406576,219,00:21:42.760000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,14,14,2,8
Rat5,2021-07-11,6,406576,218,00:21:43.720000,0.3,0.96,0.312,Japan,False,False,0.3,0.96,13,13,3,21
Rat5,2021-07-11,6,406576,217,00:21:50.800000,0.3,7.08,0.042,Japan,False,False,0.6,8.04,12,12,2,23
Rat5,2021-07-11,6,406576,210,00:21:51.880000,0.3,1.08,0.278,Japan,False,False,0.8999999999999999,9.12,11,11,2,25
Rat5,2021-07-11,6,406576,209,00:21:52.760000,0.3,0.88,0.341,Japan,False,False,1.2,10.0,10,10,1,21
Rat5,2021-07-11,6,406576,203,00:21:53.480000,0.3,0.72,0.417,Japan,False,False,1.5,10.72,9,9,2,25
Rat5,2021-07-11,6,406576,202,00:21:55.160000,0.3,1.68,0.179,Japan,False,False,1.8,12.4,8,8,2,24
Rat5,2021-07-11,6,406576,201,00:21:56.040000,0.3,0.88,0.341,Japan,False,False,2.1,13.280000000000001,7,7,2,41
Rat5,2021-07-11,6,406576,124,00:21:57.200000,0.6,1.16,0.517,Ireland,False,False,2.7,14.440000000000001,6,6,2,36
Rat5,2021-07-11,6,406576,118,00:21:57.840000,0.3,0.64,0.469,Ireland,False,False,3.0,15.080000000000002,5,5,2,36
Rat5,2021-07-11,6,406576,117,00:21:58.600000,0.3,0.76,0.395,Ireland,False,False,3.3,15.840000000000002,4,4,3,36
Rat5,2021-07-11,6,406576,110,00:21:59.400000,0.3,0.8,0.375,Ireland,False,False,3.5999999999999996,16.64,3,3,3,36
Rat5,2021-07-11,6,406576,111,00:22:00.400000,0.3,1.0,0.3,Ireland,False,False,3.8999999999999995,17.64,2,2,3,47
Rat5,2021-07-11,6,406576,105,00:22:00.960000,0.3,0.56,0.536,Ireland,False,False,4.199999999999999,18.2,1,1,3,47
Rat5,2021-07-11,6,406576,104,00:22:01.800000,0.3,0.84,0.357,Ireland,False,False,4.499999999999999,19.04,0,0,5,70
Rat5,2021-07-11,7,406576,315,00:22:40.760000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,20,12,4,14
Rat5,2021-07-11,7,406576,314,00:22:53.640000,0.3,12.88,0.023,Hawaii,False,False,0.3,12.88,19,13,4,12
Rat5,2021-07-11,7,406576,320,00:23:02.240000,0.3,8.6,0.035,Hawaii,False,False,0.6,21.48,18,14,4,9
Rat5,2021-07-11,7,406576,321,00:23:07.200000,0.3,4.96,0.06,Hawaii,False,False,0.8999999999999999,26.44,17,15,3,8
Rat5,2021-07-11,7,406576,322,00:23:08.960000,0.3,1.76,0.17,Hawaii,False,False,1.2,28.200000000000003,16,14,4,12
Rat5,2021-07-11,7,406576,316,00:23:10.800000,0.3,1.84,0.163,Hawaii,False,False,1.5,30.040000000000003,15,13,2,11
Rat5,2021-07-11,7,406576,315,00:23:12.600000,0.3,1.8,0.167,Hawaii,True,False,1.8,31.840000000000003,14,12,5,15
Rat5,2021-07-11,7,406576,314,00:23:15.320000,0.3,2.72,0.11,Hawaii,True,False,2.1,34.56,13,13,5,13
Rat5,2021-07-11,7,406576,313,00:23:20.600000,0.3,5.28,0.057,Hawaii,False,False,2.4,39.84,12,12,2,8
Rat5,2021-07-11,7,406576,306,00:23:22.320000,0.3,1.72,0.174,Hawaii,False,False,2.6999999999999997,41.56,11,11,2,8
Rat5,2021-07-11,7,406576,307,00:23:23.240000,0.3,0.92,0.326,Hawaii,False,False,2.9999999999999996,42.480000000000004,10,10,4,21
Rat5,2021-07-11,7,406576,301,00:23:24.400000,0.3,1.16,0.259,Hawaii,False,False,3.2999999999999994,43.64,9,9,4,23
Rat5,2021-07-11,7,406576,302,00:23:25.160000,0.3,0.76,0.395,Hawaii,False,False,3.599999999999999,44.4,8,8,4,37
Rat5,2021-07-11,7,406576,121,00:23:29.360000,1.72,4.2,0.41,Ireland,False,False,5.319999999999999,48.6,7,7,4,35
Rat5,2021-07-11,7,406576,122,00:23:31,0.3,1.64,0.183,Ireland,False,False,5.619999999999999,50.24,6,6,2,13
Rat5,2021-07-11,7,406576,116,00:23:31.960000,0.3,0.96,0.312,Ireland,False,False,5.919999999999999,51.2,5,5,2,13
Rat5,2021-07-11,7,406576,117,00:23:32.920000,0.3,0.96,0.312,Ireland,False,False,6.219999999999999,52.160000000000004,4,4,4,37
Rat5,2021-07-11,7,406576,110,00:23:33.800000,0.3,0.88,0.341,Ireland,False,False,6.519999999999999,53.040000000000006,3,3,4,37
Rat5,2021-07-11,7,406576,111,00:23:34.520000,0.3,0.72,0.417,Ireland,False,False,6.8199999999999985,53.760000000000005,2,2,4,48
Rat5,2021-07-11,7,406576,105,00:23:35.480000,0.3,0.96,0.312,Ireland,False,False,7.119999999999998,54.720000000000006,1,1,4,48
Rat5,2021-07-11,7,406576,104,00:23:36.400000,0.3,0.92,0.326,Ireland,False,False,7.419999999999998,55.64000000000001,0,0,6,71
Rat5,2021-07-11,8,406576,422,00:24:26.680000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,20,20,2,15
Rat5,2021-07-11,8,406576,416,00:24:31.320000,0.3,4.64,0.065,Easter I.,False,False,0.3,4.64,19,19,3,20
Rat5,2021-07-11,8,406576,415,00:24:34.880000,0.3,3.56,0.084,Easter I.,False,False,0.6,8.2,18,18,3,14
Rat5,2021-07-11,8,406576,408,00:24:36.280000,0.3,1.4,0.214,Easter I.,False,False,0.8999999999999999,9.6,17,17,4,15
Rat5,2021-07-11,8,406576,407,00:24:36.800000,0.3,0.52,0.577,Easter I.,False,False,1.2,10.12,16,16,4,18
Rat5,2021-07-11,8,406576,401,00:24:38,0.3,1.2,0.25,Easter I.,False,False,1.5,11.319999999999999,15,15,4,19
Rat5,2021-07-11,8,406576,324,00:24:42.840000,0.6,4.84,0.124,Hawaii,False,False,2.1,16.159999999999997,14,14,4,21
Rat5,2021-07-11,8,406576,318,00:24:43.800000,0.3,0.96,0.312,Hawaii,False,False,2.4,17.119999999999997,13,13,1,17
Rat5,2021-07-11,8,406576,317,00:24:45.120000,0.3,1.32,0.227,Hawaii,False,False,2.6999999999999997,18.439999999999998,12,12,1,17
Rat5,2021-07-11,8,406576,310,00:24:46.640000,0.3,1.52,0.197,Hawaii,False,False,2.9999999999999996,19.959999999999997,11,11,1,17
Rat5,2021-07-11,8,406576,309,00:24:50.240000,0.3,3.6,0.083,Hawaii,False,False,3.2999999999999994,23.56,10,10,2,19
Rat5,2021-07-11,8,406576,303,00:24:51.400000,0.3,1.16,0.259,Hawaii,False,False,3.599999999999999,24.72,9,9,2,18
Rat5,2021-07-11,8,406576,302,00:24:56.840000,0.3,5.44,0.055,Hawaii,False,False,3.899999999999999,30.16,8,8,5,38
Rat5,2021-07-11,8,406576,121,00:24:59.520000,1.72,2.68,0.642,Ireland,False,False,5.619999999999999,32.84,7,7,5,36
Rat5,2021-07-11,8,406576,122,00:25:00.520000,0.3,1.0,0.3,Ireland,False,False,5.919999999999999,33.84,6,6,3,14
Rat5,2021-07-11,8,406576,116,00:25:01.400000,0.3,0.88,0.341,Ireland,False,False,6.219999999999999,34.720000000000006,5,5,3,14
Rat5,2021-07-11,8,406576,117,00:25:02.440000,0.3,1.04,0.288,Ireland,False,False,6.519999999999999,35.760000000000005,4,4,5,38
Rat5,2021-07-11,8,406576,110,00:25:03.560000,0.3,1.12,0.268,Ireland,False,False,6.8199999999999985,36.88,3,3,5,38
Rat5,2021-07-11,8,406576,111,00:25:04.360000,0.3,0.8,0.375,Ireland,False,False,7.119999999999998,37.68,2,2,5,49
Rat5,2021-07-11,8,406576,105,00:25:05,0.3,0.64,0.469,Ireland,False,False,7.419999999999998,38.32,1,1,5,49
Rat5,2021-07-11,8,406576,104,00:25:05.880000,0.3,0.88,0.341,Ireland,False,False,7.719999999999998,39.2,0,0,7,72
Rat5,2021-07-11,9,406576,304,00:25:47.800000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,12,10,2,4
Rat5,2021-07-11,9,406576,305,00:25:55.160000,0.3,7.36,0.041,Hawaii,False,False,0.3,7.36,11,11,2,7
Rat5,2021-07-11,9,406576,304,00:26:02.080000,0.3,6.92,0.043,Hawaii,True,True,0.6,14.280000000000001,10,10,3,5
Rat5,2021-07-11,9,406576,303,00:26:04.760000,0.3,2.68,0.112,Hawaii,False,False,0.8999999999999999,16.96,9,9,3,19
Rat5,2021-07-11,9,406576,302,00:26:06.440000,0.3,1.68,0.179,Hawaii,False,False,1.2,18.64,8,8,6,39
Rat5,2021-07-11,9,406576,121,00:26:12.400000,1.72,5.96,0.289,Ireland,False,False,2.92,24.6,7,7,6,37
Rat5,2021-07-11,9,406576,122,00:26:14.960000,0.3,2.56,0.117,Ireland,False,False,3.2199999999999998,27.16,6,6,4,15
Rat5,2021-07-11,9,406576,116,00:26:15.720000,0.3,0.76,0.395,Ireland,False,False,3.5199999999999996,27.92,5,5,4,15
Rat5,2021-07-11,9,406576,117,00:26:16.560000,0.3,0.84,0.357,Ireland,False,False,3.8199999999999994,28.76,4,4,6,39
Rat5,2021-07-11,9,406576,110,00:26:17.360000,0.3,0.8,0.375,Ireland,False,False,4.119999999999999,29.560000000000002,3,3,6,39
Rat5,2021-07-11,9,406576,111,00:26:18.080000,0.3,0.72,0.417,Ireland,False,False,4.419999999999999,30.28,2,2,6,50
Rat5,2021-07-11,9,406576,105,00:26:18.760000,0.3,0.68,0.441,Ireland,False,False,4.719999999999999,30.96,1,1,6,50
Rat5,2021-07-11,9,406576,104,00:26:19.960000,0.3,1.2,0.25,Ireland,False,False,5.019999999999999,32.160000000000004,0,0,8,73
Rat5,2021-07-11,11,406576,322,00:37:46.440000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,28,14,5,13
Rat5,2021-07-11,11,406576,323,00:37:57.080000,0.3,10.64,0.028,Hawaii,False,False,0.3,10.64,27,15,4,10
Rat5,2021-07-11,11,406576,324,00:37:58.080000,0.3,1.0,0.3,Hawaii,False,False,0.6,11.64,26,14,5,22
Rat5,2021-07-11,11,406576,401,00:38:00.120000,0.6,2.04,0.294,Easter I.,False,False,1.2,13.68,25,15,5,20
Rat5,2021-07-11,11,406576,407,00:38:05.880000,0.3,5.76,0.052,Easter I.,False,False,1.5,19.439999999999998,24,16,5,19
Rat5,2021-07-11,11,406576,408,00:38:22.280000,0.3,16.4,0.018,Easter I.,False,False,1.8,35.839999999999996,23,17,5,16
Rat5,2021-07-11,11,406576,409,00:38:24.120000,0.3,1.84,0.163,Easter I.,False,False,2.1,37.68,22,16,4,20
Rat5,2021-07-11,11,406576,408,00:38:33.200000,0.3,9.08,0.033,Easter I.,True,True,2.4,46.76,21,17,6,17
Rat5,2021-07-11,11,406576,407,00:38:39.120000,0.3,5.92,0.051,Easter I.,True,False,2.6999999999999997,52.68,20,16,6,20
Rat5,2021-07-11,11,406576,401,00:38:48.400000,0.3,9.28,0.032,Easter I.,True,False,2.9999999999999996,61.96,19,15,6,21
Rat5,2021-07-11,11,406576,402,00:38:50.560000,0.3,2.16,0.139,Easter I.,False,False,3.2999999999999994,64.12,18,16,1,6
Rat5,2021-07-11,11,406576,403,00:38:52.280000,0.3,1.72,0.174,Easter I.,False,False,3.599999999999999,65.84,17,15,3,12
Rat5,2021-07-11,11,406576,402,00:39:45.240000,0.3,52.96,0.006,Easter I.,True,True,3.899999999999999,118.80000000000001,16,16,2,7
Rat5,2021-07-11,11,406576,401,00:39:46.640000,0.3,1.4,0.214,Easter I.,True,False,4.199999999999999,120.20000000000002,15,15,7,22
Rat5,2021-07-11,11,406576,324,00:39:55.600000,0.6,8.96,0.067,Hawaii,True,False,4.799999999999999,129.16000000000003,14,14,6,23
Rat5,2021-07-11,11,406576,318,00:39:56.720000,0.3,1.12,0.268,Hawaii,False,False,5.099999999999999,130.28000000000003,13,13,2,18
Rat5,2021-07-11,11,406576,317,00:39:57.400000,0.3,0.68,0.441,Hawaii,False,False,5.399999999999999,130.96000000000004,12,12,2,18
Rat5,2021-07-11,11,406576,310,00:39:58.400000,0.3,1.0,0.3,Hawaii,False,False,5.699999999999998,131.96000000000004,11,11,2,18
Rat5,2021-07-11,11,406576,309,00:39:59.200000,0.3,0.8,0.375,Hawaii,False,False,5.999999999999998,132.76000000000005,10,10,3,20
Rat5,2021-07-11,11,406576,303,00:40:00.240000,0.3,1.04,0.288,Hawaii,False,False,6.299999999999998,133.80000000000004,9,9,4,20
Rat5,2021-07-11,11,406576,302,00:40:01.120000,0.3,0.88,0.341,Hawaii,False,False,6.599999999999998,134.68000000000004,8,8,7,40
Rat5,2021-07-11,11,406576,121,00:40:04.800000,1.72,3.68,0.467,Ireland,False,False,8.319999999999999,138.36000000000004,7,7,7,38
Rat5,2021-07-11,11,406576,122,00:40:05.800000,0.3,1.0,0.3,Ireland,False,False,8.62,139.36000000000004,6,6,5,16
Rat5,2021-07-11,11,406576,116,00:40:06.600000,0.3,0.8,0.375,Ireland,False,False,8.92,140.16000000000005,5,5,5,16
Rat5,2021-07-11,11,406576,117,00:40:07.720000,0.3,1.12,0.268,Ireland,False,False,9.22,141.28000000000006,4,4,7,40
Rat5,2021-07-11,11,406576,110,00:40:08.800000,0.3,1.08,0.278,Ireland,False,False,9.520000000000001,142.36000000000007,3,3,7,40
Rat5,2021-07-11,11,406576,111,00:40:09.560000,0.3,0.76,0.395,Ireland,False,False,9.820000000000002,143.12000000000006,2,2,7,51
Rat5,2021-07-11,11,406576,105,00:40:10.280000,0.3,0.72,0.417,Ireland,False,False,10.120000000000003,143.84000000000006,1,1,7,51
Rat5,2021-07-11,11,406576,104,00:40:11.800000,0.3,1.52,0.197,Ireland,False,False,10.420000000000003,145.36000000000007,0,0,9,74
Rat5,2021-07-11,12,406576,405,00:40:58.040000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,21,15,1,5
Rat5,2021-07-11,12,406576,411,00:40:59.240000,0.3,1.2,0.25,Easter I.,False,False,0.3,1.2,20,16,1,7
Rat5,2021-07-11,12,406576,410,00:41:04.600000,0.3,5.36,0.056,Easter I.,False,False,0.6,6.5600000000000005,19,17,2,20
Rat5,2021-07-11,12,406576,409,00:41:09.320000,0.3,4.72,0.064,Easter I.,False,False,0.8999999999999999,11.280000000000001,18,16,5,21
Rat5,2021-07-11,12,406576,403,00:41:11.960000,0.3,2.64,0.114,Easter I.,False,False,1.2,13.920000000000002,17,15,4,13
Rat5,2021-07-11,12,406576,402,00:41:16.240000,0.3,4.28,0.07,Easter I.,False,False,1.5,18.200000000000003,16,16,3,8
Rat5,2021-07-11,12,406576,401,00:41:17.400000,0.3,1.16,0.259,Easter I.,False,False,1.8,19.360000000000003,15,15,8,23
Rat5,2021-07-11,12,406576,324,00:41:33.680000,0.6,16.28,0.037,Hawaii,False,False,2.4,35.64,14,14,7,24
Rat5,2021-07-11,12,406576,318,00:41:34.680000,0.3,1.0,0.3,Hawaii,False,False,2.6999999999999997,36.64,13,13,3,19
Rat5,2021-07-11,12,406576,317,00:41:35.360000,0.3,0.68,0.441,Hawaii,False,False,2.9999999999999996,37.32,12,12,3,19
Rat5,2021-07-11,12,406576,310,00:41:36.520000,0.3,1.16,0.259,Hawaii,False,False,3.2999999999999994,38.48,11,11,3,19
Rat5,2021-07-11,12,406576,309,00:41:39,0.3,2.48,0.121,Hawaii,False,False,3.599999999999999,40.959999999999994,10,10,4,21
Rat5,2021-07-11,12,406576,303,00:41:39.880000,0.3,0.88,0.341,Hawaii,False,False,3.899999999999999,41.839999999999996,9,9,5,21
Rat5,2021-07-11,12,406576,302,00:41:40.720000,0.3,0.84,0.357,Hawaii,False,False,4.199999999999999,42.68,8,8,8,41
Rat5,2021-07-11,12,406576,121,00:41:43.760000,1.72,3.04,0.566,Ireland,False,False,5.919999999999999,45.72,7,7,8,39
Rat5,2021-07-11,12,406576,122,00:41:45.400000,0.3,1.64,0.183,Ireland,False,False,6.219999999999999,47.36,6,6,6,17
Rat5,2021-07-11,12,406576,116,00:41:46.040000,0.3,0.64,0.469,Ireland,False,False,6.519999999999999,48.0,5,5,6,17
Rat5,2021-07-11,12,406576,117,00:41:47.080000,0.3,1.04,0.288,Ireland,False,False,6.8199999999999985,49.04,4,4,8,41
Rat5,2021-07-11,12,406576,110,00:41:47.880000,0.3,0.8,0.375,Ireland,False,False,7.119999999999998,49.839999999999996,3,3,8,41
Rat5,2021-07-11,12,406576,111,00:41:48.640000,0.3,0.76,0.395,Ireland,False,False,7.419999999999998,50.599999999999994,2,2,8,52
Rat5,2021-07-11,12,406576,105,00:41:49.520000,0.3,0.88,0.341,Ireland,False,False,7.719999999999998,51.48,1,1,8,52
Rat5,2021-07-11,12,406576,104,00:41:51.200000,0.3,1.68,0.179,Ireland,False,False,8.019999999999998,53.16,0,0,10,75
Rat5,2021-07-11,13,406576,306,00:42:44.240000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,17,11,3,9
Rat5,2021-07-11,13,406576,307,00:42:53.440000,0.3,9.2,0.033,Hawaii,False,False,0.3,9.2,16,10,5,22
Rat5,2021-07-11,13,406576,308,00:43:00.280000,0.3,6.84,0.044,Hawaii,False,False,0.6,16.04,15,11,4,15
Rat5,2021-07-11,13,406576,315,00:43:02.160000,0.3,1.88,0.16,Hawaii,False,False,0.8999999999999999,17.919999999999998,14,12,6,16
Rat5,2021-07-11,13,406576,314,00:43:03.640000,0.3,1.48,0.203,Hawaii,False,False,1.2,19.4,13,13,6,14
Rat5,2021-07-11,13,406576,315,00:43:19.280000,0.3,15.64,0.019,Hawaii,True,True,1.5,35.04,12,12,7,17
Rat5,2021-07-11,13,406576,308,00:43:21.880000,0.3,2.6,0.115,Hawaii,True,False,1.8,37.64,11,11,5,16
Rat5,2021-07-11,13,406576,307,00:43:26.240000,0.3,4.36,0.069,Hawaii,True,False,2.1,42.0,10,10,6,23
Rat5,2021-07-11,13,406576,301,00:43:27.160000,0.3,0.92,0.326,Hawaii,False,False,2.4,42.92,9,9,5,24
Rat5,2021-07-11,13,406576,302,00:43:28.040000,0.3,0.88,0.341,Hawaii,False,False,2.6999999999999997,43.800000000000004,8,8,9,42
Rat5,2021-07-11,13,406576,121,00:43:32.080000,1.72,4.04,0.426,Ireland,False,False,4.42,47.84,7,7,9,40
Rat5,2021-07-11,13,406576,122,00:43:33.600000,0.3,1.52,0.197,Ireland,False,False,4.72,49.36000000000001,6,6,7,18
Rat5,2021-07-11,13,406576,116,00:43:34.240000,0.3,0.64,0.469,Ireland,False,False,5.02,50.00000000000001,5,5,7,18
Rat5,2021-07-11,13,406576,117,00:43:35.360000,0.3,1.12,0.268,Ireland,False,False,5.319999999999999,51.120000000000005,4,4,9,42
Rat5,2021-07-11,13,406576,110,00:43:36.200000,0.3,0.84,0.357,Ireland,False,False,5.619999999999999,51.96000000000001,3,3,9,42
Rat5,2021-07-11,13,406576,111,00:43:36.960000,0.3,0.76,0.395,Ireland,False,False,5.919999999999999,52.720000000000006,2,2,9,53
Rat5,2021-07-11,13,406576,105,00:43:37.720000,0.3,0.76,0.395,Ireland,False,False,6.219999999999999,53.480000000000004,1,1,9,53
Rat5,2021-07-11,13,406576,104,00:43:38.760000,0.3,1.04,0.288,Ireland,False,False,6.519999999999999,54.52,0,0,11,76
Rat5,2021-07-11,14,406576,207,00:44:25.640000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,8,8,1,19
Rat5,2021-07-11,14,406576,201,00:44:43.200000,0.3,17.56,0.017,Japan,False,False,0.3,17.56,7,7,3,42
Rat5,2021-07-11,14,406576,124,00:44:45.320000,0.6,2.12,0.283,Ireland,False,False,0.8999999999999999,19.68,6,6,3,37
Rat5,2021-07-11,14,406576,118,00:44:46.120000,0.3,0.8,0.375,Ireland,False,False,1.2,20.48,5,5,3,37
Rat5,2021-07-11,14,406576,117,00:44:47,0.3,0.88,0.341,Ireland,False,False,1.5,21.36,4,4,10,43
Rat5,2021-07-11,14,406576,110,00:44:48.040000,0.3,1.04,0.288,Ireland,False,False,1.8,22.4,3,3,10,43
Rat5,2021-07-11,14,406576,111,00:44:49.040000,0.3,1.0,0.3,Ireland,False,False,2.1,23.4,2,2,10,54
Rat5,2021-07-11,14,406576,105,00:44:49.840000,0.3,0.8,0.375,Ireland,False,False,2.4,24.2,1,1,10,54
Rat5,2021-07-11,14,406576,104,00:44:51.080000,0.3,1.24,0.242,Ireland,False,False,2.6999999999999997,25.439999999999998,0,0,12,77
Rat5,2021-07-11,15,406576,319,00:45:26.960000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,22,14,1,3
Rat5,2021-07-11,15,406576,318,00:46:01.120000,0.3,34.16,0.009,Hawaii,False,False,0.3,34.16,21,13,4,20
Rat5,2021-07-11,15,406576,324,00:46:04.080000,0.3,2.96,0.101,Hawaii,False,False,0.6,37.12,20,14,8,25
Rat5,2021-07-11,15,406576,401,00:46:24.400000,0.6,20.32,0.03,Easter I.,False,False,1.2,57.44,19,15,9,24
